Query_number,doc_number
2616,251814
2616,403039
2617,359487
2617,276115
2617,63623
2617,406786
2617,405004
2617,470282
2617,365689
2617,311020
2617,281336
2617,258670
2618,368506
2618,458528
2618,333689
2618,118603
2618,244493
2618,461280
2618,425085
2618,192253
2618,281620
2618,268831
2619,297041
2619,403596
2619,25649
2619,66459
2619,484733
2619,137404
2619,485412
2619,476724
2619,61743
2619,182147
2620,66967
2620,116852
2620,273299
2620,103834
2620,326931
2620,214543
2620,435586
2620,335490
2620,123739
2620,391083
2621,481959
2621,347323
2621,247863
2621,114052
2621,68658
2621,359361
2621,17482
2621,283641
2621,264751
2621,357306
2622,43029
2622,42263
2622,499571
2622,298773
2622,148784
2622,427096
2622,74754
2622,196420
2622,248250
2622,203982
2623,15093
2623,326979
2623,275838
2623,481083
2623,372497
2623,253157
2623,253219
2623,77270
2623,435420
2623,260760
2624,45832
2624,348003
2624,375097
2624,72735
2624,388993
2624,11275
2624,380040
2624,258033
2624,320124
2624,76961
2625,129706
2625,177096
2625,240566
2625,354684
2625,474306
2625,342847
2625,315889
2625,229639
2625,494838
2625,95957
2626,449196
2626,493857
2626,52690
2626,350348
2626,279778
2626,379457
2626,326672
2626,81247
2626,296248
2626,118950
2627,332318
2627,207993
2627,320531
2627,491951
2627,183428
2627,482048
2627,494990
2627,281780
2627,128390
2627,106630
2628,389130
2628,298457
2628,152172
2628,80687
2628,361006
2628,131845
2628,40018
2628,348301
2628,306086
2628,29378
2629,402495
2629,137612
2629,72561
2629,164323
2629,83473
2629,412956
2629,329804
2629,224336
2629,168265
2629,4283
2630,492510
2630,131205
2630,12527
2630,495987
2630,320818
2630,397370
2630,378628
2630,371388
2630,128121
2630,441761
2631,35029
2631,293302
2631,403715
2631,193775
2631,481399
2631,80221
2631,244979
2631,159203
2631,117246
2631,407852
2632,62856
2632,2471
2632,215100
2632,397088
2632,403330
2632,358674
2632,258116
2632,264191
2632,119508
2632,406497
2633,280667
2633,152547
2633,299849
2633,231120
2633,125544
2633,465457
2633,462586
2633,46000
2633,91507
2633,213850
2634,79828
2634,64342
2634,194189
2634,434553
2634,403822
2634,78354
2634,347288
2634,412837
2634,364184
2634,12253
2635,131688
2635,143026
2635,175817
2635,452809
2635,232339
2635,387874
2635,367727
2635,391391
2635,69296
2635,21684
2636,69074
2636,194456
2636,500135
2636,449333
2636,394139
2636,317689
2636,21780
2636,399607
2636,82646
2636,133380
2637,199952
2637,240522
2637,288107
2637,420866
2637,247365
2637,394434
2637,107462
2637,41427
2637,441064
2637,435753
2638,381775
2638,190882
2638,362566
2638,171013
2638,366918
2638,192372
2638,159366
2638,496234
2638,3058
2638,45416
2639,72754
2639,87396
2639,398960
2639,283772
2639,459185
2639,58462
2639,383756
2639,278413
2639,463363
2639,315516
2640,42461
2640,127756
2640,188704
2640,399937
2640,317327
2640,133266
2640,215963
2640,261642
2640,18328
2640,123008
2641,465038
2641,79340
2641,412083
2641,418883
2641,51721
2641,32651
2641,261611
2641,394843
2641,308753
2641,133580
2642,82147
2642,453617
2642,423445
2642,145219
2642,69947
2642,400734
2642,339089
2642,384518
2642,411671
2642,465752
2643,72347
2643,377859
2643,393364
2643,245100
2643,392391
2643,232352
2643,37518
2643,441547
2643,389219
2643,9614
2644,360960
2644,124775
2644,223513
2644,269749
2644,110712
2644,313048
2644,99844
2644,151577
2644,313033
2644,302662
2645,183482
2645,339416
2645,458423
2645,359492
2645,143114
2645,228232
2645,39921
2645,223415
2645,231534
2645,48676
2646,68209
2646,238468
2646,144130
2646,55908
2646,423126
2646,362096
2646,16505
2646,192942
2646,189299
2646,291916
2647,344521
2647,118218
2647,93065
2647,236770
2647,86919
2647,157768
2647,256989
2647,59247
2647,488056
2647,457324
2648,42440
2648,92082
2648,102712
2648,181480
2648,456500
2648,208787
2648,301365
2648,128334
2648,349893
2648,7761
2649,460116
2649,328613
2649,18185
2649,244702
2649,496190
2649,327699
2649,215979
2649,229429
2649,438399
2649,218190
2650,159067
2650,450592
2650,419914
2650,8046
2650,355429
2650,277696
2650,38539
2650,77948
2650,352176
2650,501022
2651,257263
2651,411967
2651,5671
2651,378116
2651,91371
2651,3863
2651,388956
2651,195412
2651,106295
2651,474473
2652,171497
2652,469158
2652,80852
2652,386729
2652,243485
2652,340497
2652,327529
2652,10783
2652,489659
2652,258817
2653,346007
2653,474391
2653,366238
2653,332097
2653,290525
2653,421157
2653,250752
2653,405125
2653,250986
2653,427328
2654,174601
2654,273499
2654,484979
2654,74055
2654,499121
2654,27662
2654,86888
2654,421841
2654,106046
2654,484313
2655,83347
2655,290542
2655,170083
2655,396239
2655,242985
2655,493808
2655,99699
2655,379548
2655,493360
2655,251050
2656,102639
2656,77086
2656,167812
2656,198684
2656,295212
2656,19721
2656,452886
2656,400992
2656,236028
2656,101572
2657,365234
2657,374487
2657,427671
2657,442397
2657,37965
2657,186723
2657,85538
2657,48157
2657,323111
2657,468313
2658,232422
2658,173338
2658,493732
2658,420641
2658,152013
2658,36885
2658,416935
2658,120246
2658,262048
2658,357850
2659,3668
2659,6244
2659,233984
2659,284444
2659,138930
2659,363147
2659,67936
2659,129170
2659,437551
2659,444476
2660,3542
2660,262638
2660,264158
2660,185328
2660,142414
2660,337079
2660,189849
2660,145664
2660,398497
2660,196529
2661,242205
2661,232422
2661,45235
2661,284338
2661,493732
2661,187033
2661,397879
2661,108189
2661,263909
2661,173338
2662,247019
2662,406325
2662,352230
2662,20755
2662,66988
2662,463939
2662,354820
2662,318271
2662,344024
2662,152395
2663,192121
2663,65946
2663,22113
2663,83051
2663,103374
2663,297957
2663,83698
2663,148993
2663,388226
2663,34110
2664,335296
2664,397858
2664,147623
2664,90265
2664,267173
2664,114242
2664,385471
2664,261916
2664,278324
2664,312555
2665,166594
2665,26493
2665,484649
2665,138049
2665,422436
2665,290861
2665,403885
2665,407354
2665,369234
2665,102317
2666,377533
2666,276544
2666,415690
2666,227476
2666,164748
2666,367592
2666,316081
2666,413387
2666,470364
2666,282812
2667,482484
2667,49119
2667,449275
2667,268926
2667,55117
2667,133103
2667,438370
2667,154250
2667,200861
2667,437268
2668,315837
2668,297763
2668,382578
2668,76202
2668,343585
2668,198258
2668,223890
2668,66967
2668,73076
2668,44047
2669,279646
2669,192900
2669,188057
2669,374651
2669,211375
2669,259773
2669,259204
2669,154464
2669,67201
2669,83344
2670,103838
2670,426594
2670,443908
2670,8577
2670,365234
2670,202369
2670,326931
2670,77452
2670,354311
2670,233818
2671,230951
2671,316995
2671,24033
2671,186120
2671,7607
2671,159620
2671,95028
2671,499543
2671,410394
2671,301309
2672,494409
2672,305293
2672,371557
2672,233654
2672,456312
2672,402802
2672,205967
2672,401548
2672,403103
2672,151456
2673,400393
2673,474447
2673,483540
2673,470634
2673,49740
2673,24149
2673,286370
2673,443149
2673,18258
2673,501242
2674,289889
2674,364816
2674,100927
2674,175137
2674,306726
2674,500494
2674,348640
2674,305738
2674,426120
2674,247215
2675,490522
2675,236894
2675,74471
2675,17081
2675,357476
2675,175012
2675,490570
2675,78298
2675,178762
2675,384487
2676,419901
2676,293613
2676,460191
2676,53475
2676,329269
2676,469796
2676,323971
2676,273684
2676,187406
2676,310193
2677,448264
2677,355904
2677,203105
2677,218308
2677,287080
2677,336014
2677,410947
2677,416677
2677,415522
2677,450923
2678,128428
2678,438758
2678,256394
2678,310606
2678,121576
2678,131141
2678,267254
2678,60422
2678,406177
2678,415639
2679,32666
2679,339947
2679,293174
2679,479360
2679,440605
2679,382836
2679,321066
2679,289609
2679,307381
2679,135205
2680,129796
2680,466905
2680,10393
2680,194616
2680,374389
2680,296647
2680,366255
2680,463421
2680,346529
2680,338890
2681,301300
2681,157250
2681,225716
2681,123278
2681,417551
2681,120593
2681,234968
2681,308641
2681,144040
2681,98248
2682,288734
2682,138824
2682,90028
2682,215408
2682,467816
2682,375153
2682,139843
2682,248768
2682,36567
2682,192690
2683,336295
2683,210135
2683,490847
2683,259336
2683,100805
2683,59248
2683,426186
2683,129906
2683,85567
2683,57815
2684,46112
2684,501196
2684,90226
2684,243770
2684,305371
2684,169113
2684,480155
2684,385703
2684,13280
2684,128811
2685,474388
2685,491264
2685,429142
2685,105491
2685,434977
2685,55544
2685,82044
2685,411473
2685,43978
2685,476886
2686,345961
2686,381495
2686,391423
2686,193863
2686,297478
2686,485727
2686,399405
2686,58146
2686,324914
2686,390273
2687,337020
2687,25816
2687,391083
2687,52270
2687,117984
2687,351106
2687,251564
2687,91269
2687,391409
2687,123739
2688,378599
2688,30532
2688,429312
2688,31261
2688,185046
2688,429141
2688,92058
2688,31043
2688,49315
2688,465377
2689,424322
2689,468074
2689,366343
2689,27937
2689,300703
2689,273473
2689,297209
2689,337351
2689,71026
2689,74527
2690,474526
2690,496188
2690,291047
2690,111583
2690,337205
2690,487569
2690,125275
2690,482116
2690,273470
2690,99856
2691,372913
2691,223899
2691,378440
2691,301401
2691,410616
2691,442849
2691,433085
2691,84808
2691,275133
2691,345171
2692,4463
2692,329843
2692,98383
2692,204974
2692,471796
2692,10779
2692,277575
2692,241304
2692,41850
2692,8862
2693,206173
2693,362394
2693,4270
2693,260623
2693,346048
2693,415738
2693,268048
2693,9176
2693,228342
2693,194259
2694,455631
2694,286607
2694,250229
2694,347124
2694,233861
2694,175171
2694,51346
2694,331470
2694,346091
2694,340756
2695,306212
2695,358009
2695,211980
2695,246317
2695,421750
2695,390885
2695,287810
2695,445995
2695,88710
2695,398573
2696,226889
2696,413618
2696,164820
2696,484917
2696,250605
2696,219945
2696,259835
2696,21334
2696,343648
2696,151022
2697,197616
2697,442198
2697,292804
2697,284494
2697,128589
2697,235877
2697,420938
2697,116341
2697,233436
2697,301862
2698,483684
2698,132780
2698,37088
2698,185767
2698,270804
2698,168480
2698,298260
2698,38225
2698,486797
2698,307162
2699,134191
2699,105267
2699,253043
2699,412629
2699,363842
2699,68859
2699,18582
2699,378216
2699,210534
2699,304635
2700,179100
2700,7168
2700,484761
2700,135758
2700,112958
2700,396258
2700,64443
2700,33130
2700,225084
2700,398645
2701,323107
2701,378216
2701,48146
2701,461051
2701,70216
2701,124741
2701,349376
2701,302515
2701,191740
2701,336535
2702,55085
2702,361720
2702,286118
2702,215588
2702,359559
2702,473222
2702,464284
2702,225035
2702,66738
2702,156762
2703,289694
2703,156820
2703,2713
2703,273975
2703,318429
2703,78472
2703,208469
2703,499131
2703,146767
2703,267746
2704,293322
2704,353412
2704,36185
2704,265572
2704,89799
2704,120834
2704,489921
2704,75879
2704,245935
2704,266413
2705,203423
2705,452238
2705,125427
2705,470675
2705,237803
2705,165665
2705,162515
2705,50836
2705,91407
2705,464696
2706,35235
2706,123010
2706,256936
2706,113567
2706,203816
2706,76878
2706,459823
2706,94062
2706,15887
2706,207107
2707,56702
2707,224198
2707,281862
2707,460807
2707,473870
2707,90211
2707,212848
2707,231749
2707,152755
2707,65636
2708,78159
2708,386731
2708,26799
2708,130029
2708,57323
2708,281549
2708,388403
2708,350267
2708,398367
2708,423625
2709,434627
2709,70630
2709,449138
2709,433575
2709,351698
2709,17528
2709,380774
2709,231523
2709,7158
2709,280820
2710,241853
2710,409796
2710,2550
2710,198386
2710,175860
2710,414299
2710,167816
2710,361050
2710,151605
2710,471860
2711,314301
2711,332061
2711,77830
2711,343577
2711,341558
2711,108876
2711,74803
2711,10886
2711,66526
2711,479361
2712,313407
2712,496582
2712,117984
2712,371362
2712,33956
2712,189150
2712,389177
2712,391409
2712,301957
2712,128632
2713,466745
2713,9563
2713,97126
2713,259387
2713,26073
2713,208032
2713,14503
2713,303983
2713,242940
2713,354498
2714,296881
2714,100960
2714,381588
2714,349377
2714,126422
2714,304090
2714,289312
2714,310564
2714,442299
2714,424358
2715,256052
2715,318645
2715,248789
2715,131620
2715,146228
2715,465889
2715,453032
2715,348373
2715,475609
2715,9619
2716,151058
2716,365733
2716,100596
2716,427383
2716,203538
2716,419391
2716,31336
2716,285253
2716,149979
2716,379225
2717,37701
2717,174866
2717,349818
2717,236087
2717,500113
2717,278934
2717,214944
2717,346605
2717,302965
2717,288215
2718,353977
2718,363820
2718,275154
2718,162861
2718,201263
2718,407185
2718,459628
2718,256412
2718,196541
2718,39213
2719,285621
2719,451616
2719,188151
2719,375807
2719,183555
2719,226991
2719,119932
2719,84866
2719,108589
2719,270237
2720,124334
2720,257374
2720,407819
2720,416154
2720,59296
2720,196364
2720,183849
2720,26676
2720,344024
2720,234245
2721,162795
2721,459196
2721,465214
2721,437078
2721,228746
2721,205665
2721,453478
2721,70682
2721,225812
2721,498375
2722,139037
2722,19119
2722,19816
2722,98552
2722,83473
2722,402495
2722,455022
2722,194806
2722,329804
2722,457807
2723,180632
2723,31446
2723,189265
2723,144225
2723,451006
2723,260205
2723,168489
2723,388514
2723,485028
2723,381134
2724,172142
2724,485820
2724,361483
2724,365346
2724,141208
2724,405097
2724,387842
2724,477000
2724,229817
2724,490173
2725,258511
2725,365369
2725,445349
2725,175907
2725,426158
2725,396133
2725,357155
2725,171712
2725,222496
2725,408642
2726,155898
2726,21572
2726,101740
2726,403937
2726,25211
2726,157711
2726,115060
2726,464220
2726,313847
2726,208272
2727,248397
2727,140529
2727,69110
2727,308441
2727,337715
2727,248804
2727,3411
2727,279108
2727,24040
2727,6944
2728,237374
2728,420768
2728,112309
2728,245312
2728,173749
2728,222243
2728,116885
2728,455320
2728,274425
2728,339044
2729,163611
2729,12684
2729,268385
2729,367880
2729,6443
2729,334803
2729,433804
2729,206897
2729,252660
2729,208931
2730,161263
2730,296199
2730,289831
2730,97066
2730,181924
2730,316528
2730,254905
2730,486938
2730,183009
2730,158828
2731,110782
2731,116275
2731,491152
2731,369249
2731,139901
2731,220124
2731,388342
2731,494651
2731,11411
2731,413255
2732,112755
2732,363695
2732,429806
2732,113419
2732,398466
2732,399131
2732,295384
2732,461150
2732,496396
2732,202364
2733,250760
2733,393517
2733,308134
2733,329018
2733,169176
2733,449720
2733,289499
2733,255977
2733,198239
2733,301015
2734,402528
2734,473628
2734,293597
2734,135008
2734,44300
2734,285176
2734,332112
2734,132823
2734,329771
2734,437543
2735,87916
2735,316132
2735,440902
2735,347864
2735,45180
2735,429599
2735,161165
2735,288476
2735,382643
2735,93279
2736,169916
2736,359361
2736,446438
2736,286510
2736,314533
2736,299030
2736,96401
2736,289847
2736,243318
2736,282839
2737,368268
2737,361945
2737,34738
2737,134930
2737,170907
2737,183210
2737,331746
2737,253575
2737,469048
2737,112547
2738,279889
2738,62062
2738,453528
2738,255462
2738,142233
2738,181026
2738,54841
2738,26871
2738,208044
2738,252443
2739,469679
2739,264713
2739,278453
2739,422226
2739,327549
2739,178552
2739,68955
2739,174515
2739,171308
2739,30229
2740,424971
2740,209470
2740,327979
2740,175122
2740,255128
2740,140938
2740,305921
2740,328648
2740,453940
2740,250825
2741,477266
2741,183393
2741,85840
2741,249065
2741,157261
2741,168026
2741,370639
2741,496553
2741,59173
2741,140615
2742,457992
2742,359596
2742,464348
2742,479538
2742,197422
2742,387154
2742,88116
2742,69059
2742,393687
2742,66627
2743,128250
2743,220805
2743,124582
2743,321070
2743,271876
2743,272832
2743,107793
2743,351101
2743,464035
2743,247757
2744,232442
2744,185070
2744,59277
2744,273332
2744,70377
2744,188438
2744,373019
2744,299953
2744,245051
2744,39064
2745,213009
2745,118919
2745,216225
2745,47230
2745,494879
2745,2126
2745,314043
2745,463602
2745,230460
2745,40091
2746,93774
2746,439742
2746,416325
2746,427364
2746,444883
2746,230190
2746,248291
2746,336925
2746,408049
2746,495567
2747,136641
2747,377071
2747,434640
2747,26380
2747,32590
2747,397136
2747,412599
2747,425739
2747,422792
2747,302411
2748,164047
2748,334878
2748,308596
2748,76862
2748,419128
2748,179938
2748,294654
2748,409705
2748,142285
2748,289541
2749,71550
2749,13701
2749,136383
2749,382570
2749,371308
2749,179205
2749,482273
2749,474814
2749,456164
2749,37250
2750,93781
2750,312050
2750,107480
2750,141311
2750,469465
2750,51062
2750,197211
2750,310400
2750,411586
2750,172413
2751,255200
2751,368520
2751,118153
2751,98234
2751,236888
2751,128728
2751,246158
2751,422799
2751,295605
2751,296729
2752,390910
2752,214683
2752,117429
2752,99873
2752,135364
2752,367631
2752,299525
2752,337076
2752,268807
2752,410896
2753,238619
2753,84917
2753,291196
2753,157975
2753,179885
2753,425672
2753,339140
2753,464172
2753,12297
2753,463948
2754,460139
2754,422962
2754,394120
2754,219082
2754,100437
2754,374967
2754,103027
2754,21443
2754,340843
2754,495893
2755,6595
2755,355640
2755,279621
2755,8010
2755,36237
2755,367963
2755,349205
2755,328662
2755,60183
2755,410495
2756,471116
2756,242173
2756,312429
2756,461987
2756,211255
2756,139698
2756,205846
2756,357593
2756,484043
2756,391529
2757,96960
2757,94397
2757,490157
2757,194043
2757,446615
2757,280573
2757,122815
2757,270555
2757,245731
2757,164974
2758,15254
2758,460211
2758,247645
2758,171839
2758,29302
2758,269152
2758,83300
2758,101932
2758,111110
2758,442522
2759,414945
2759,341661
2759,425578
2759,231178
2759,406996
2759,406528
2759,455640
2759,355376
2759,96600
2759,343642
2760,377437
2760,269200
2760,420518
2760,420384
2760,419858
2760,453460
2760,258998
2760,193845
2760,44593
2760,153309
2761,469376
2761,224351
2761,186958
2761,268287
2761,457325
2761,340180
2761,478736
2761,226452
2761,256583
2761,313919
2762,387851
2762,494781
2762,78443
2762,333283
2762,352895
2762,317200
2762,9391
2762,272716
2762,287108
2762,391440
2763,111114
2763,49510
2763,457701
2763,79113
2763,473377
2763,23624
2763,100321
2763,387614
2763,160384
2763,262468
2764,485599
2764,96374
2764,13096
2764,472236
2764,332527
2764,396999
2764,210592
2764,413342
2764,327490
2764,141351
2765,288909
2765,176929
2765,124923
2765,298950
2765,441308
2765,254888
2765,177425
2765,167795
2765,145238
2765,475981
2766,487653
2766,217776
2766,339272
2766,486108
2766,343374
2766,204033
2766,254342
2766,348017
2766,484465
2766,313619
2767,432967
2767,201008
2767,9089
2767,18241
2767,96446
2767,418332
2767,228938
2767,228833
2767,402979
2767,155954
2768,224833
2768,428507
2768,98851
2768,53525
2768,462260
2768,315884
2768,380119
2768,360400
2768,122059
2768,45091
2769,145055
2769,78799
2769,344791
2769,193429
2769,207188
2769,283128
2769,446941
2769,395858
2769,81012
2769,196498
2770,269176
2770,175279
2770,204005
2770,288453
2770,426279
2770,169647
2770,58324
2770,489908
2770,110775
2770,299581
2771,467549
2771,268222
2771,501557
2771,270659
2771,328868
2771,406048
2771,139449
2771,2675
2771,492845
2771,161864
2772,493241
2772,223584
2772,462185
2772,187780
2772,213375
2772,405700
2772,387161
2772,156317
2772,447015
2772,284773
2773,92762
2773,67314
2773,21474
2773,494428
2773,97628
2773,393997
2773,485229
2773,148835
2773,152226
2773,168006
2774,501304
2774,129857
2774,272632
2774,172220
2774,200602
2774,61612
2774,263663
2774,288838
2774,303699
2774,326932
2775,463345
2775,401487
2775,487182
2775,358215
2775,199622
2775,327144
2775,289891
2775,293973
2775,124847
2775,483883
2776,2897
2776,462638
2776,472938
2776,284100
2776,280019
2776,221352
2776,98041
2776,212199
2776,321614
2776,253485
2777,165603
2777,271379
2777,125250
2777,383726
2777,391193
2777,256467
2777,263892
2777,489823
2777,421450
2777,369927
2778,144451
2778,391257
2778,84938
2778,380449
2778,46976
2778,168727
2778,484025
2778,5255
2778,405693
2778,226929
2779,350161
2779,40954
2779,464032
2779,61385
2779,339989
2779,219800
2779,210144
2779,417872
2779,56562
2779,402449
2780,434587
2780,58806
2780,320979
2780,14991
2780,466543
2780,175424
2780,310845
2780,15755
2780,425727
2780,262377
2781,39160
2781,319408
2781,315213
2781,390409
2781,166676
2781,18482
2781,371151
2781,334175
2781,256307
2781,428758
2782,318661
2782,333127
2782,72287
2782,223091
2782,86796
2782,91846
2782,311072
2782,85906
2782,416929
2782,444133
2783,117736
2783,113674
2783,241712
2783,497574
2783,402428
2783,427784
2783,337305
2783,87598
2783,268174
2783,39324
2784,370549
2784,336754
2784,461893
2784,1517
2784,88787
2784,410191
2784,78749
2784,291810
2784,79586
2784,291985
2785,166544
2785,104203
2785,396710
2785,102469
2785,484068
2785,199012
2785,165578
2785,175066
2785,248675
2785,470901
2786,57483
2786,122375
2786,435011
2786,351848
2786,147445
2786,153534
2786,310976
2786,465934
2786,36841
2786,49837
2787,185855
2787,437454
2787,422223
2787,15790
2787,103196
2787,93736
2787,24720
2787,204557
2787,375951
2787,171961
2788,424940
2788,129561
2788,92458
2788,74550
2788,410222
2788,317498
2788,424805
2788,202426
2788,43187
2788,47305
2789,149277
2789,80730
2789,303140
2789,495280
2789,269678
2789,187641
2789,46523
2789,417582
2789,107353
2789,145978
2790,119345
2790,13478
2790,237280
2790,491227
2790,167000
2790,126154
2790,368334
2790,478709
2790,481091
2790,104598
2791,186720
2791,277314
2791,374942
2791,311533
2791,34762
2791,352356
2791,481290
2791,293476
2791,429054
2791,116397
2792,285853
2792,354652
2792,427245
2792,207156
2792,446308
2792,437596
2792,127973
2792,259635
2792,132095
2792,422190
2793,248169
2793,371653
2793,383449
2793,397108
2793,75593
2793,343600
2793,261059
2793,392084
2793,43743
2793,393525
2794,191292
2794,66955
2794,311651
2794,309794
2794,14103
2794,78228
2794,176411
2794,272064
2794,233219
2794,316185
2795,170465
2795,309317
2795,428828
2795,57600
2795,472715
2795,145763
2795,146594
2795,390227
2795,34614
2795,430130
2796,154064
2796,86564
2796,153636
2796,409698
2796,84881
2796,430869
2796,186230
2796,493412
2796,82335
2796,48608
2797,407820
2797,297501
2797,222340
2797,67988
2797,375884
2797,249389
2797,87968
2797,142585
2797,221
2797,286194
2798,273020
2798,126352
2798,277904
2798,60097
2798,86899
2798,387406
2798,391585
2798,282415
2798,451246
2798,394319
2799,65735
2799,267362
2799,225967
2799,471707
2799,455922
2799,136914
2799,346002
2799,239085
2799,187098
2799,155949
2800,220121
2800,128918
2800,469395
2800,409497
2800,254995
2800,169151
2800,217927
2800,436438
2800,435055
2800,195445
2801,35715
2801,403981
2801,124273
2801,435312
2801,281796
2801,302635
2801,403803
2801,457603
2801,303072
2801,104070
2802,220055
2802,393997
2802,84385
2802,96457
2802,12673
2802,486780
2802,64653
2802,32920
2802,310863
2802,7808
2803,364834
2803,271268
2803,403058
2803,114486
2803,434227
2803,272608
2803,86010
2803,202018
2803,73586
2803,59155
2804,126080
2804,81362
2804,347690
2804,430400
2804,137830
2804,349615
2804,327974
2804,350781
2804,155476
2804,67795
2805,501410
2805,492208
2805,125668
2805,51552
2805,3200
2805,483725
2805,198229
2805,113877
2805,85167
2805,484326
2806,305143
2806,266365
2806,306701
2806,6910
2806,388949
2806,147203
2806,58874
2806,325918
2806,501005
2806,499852
2807,38677
2807,240094
2807,459309
2807,126209
2807,35441
2807,219045
2807,490872
2807,471012
2807,119483
2807,491739
2808,498350
2808,335331
2808,49069
2808,467002
2808,197218
2808,486771
2808,333528
2808,466373
2808,349827
2808,309005
2809,415678
2809,409346
2809,284850
2809,367110
2809,452584
2809,296534
2809,3543
2809,184165
2809,473639
2809,224291
2810,436398
2810,256038
2810,347655
2810,58160
2810,493901
2810,87904
2810,38544
2810,142931
2810,276013
2810,246656
2811,110437
2811,490371
2811,66482
2811,436084
2811,328298
2811,24576
2811,457854
2811,239889
2811,322250
2811,293339
2812,121865
2812,487180
2812,338068
2812,219262
2812,33290
2812,168983
2812,319361
2812,474513
2812,364392
2812,350392
2813,323244
2813,423909
2813,369885
2813,145875
2813,452936
2813,101627
2813,155165
2813,443781
2813,380594
2813,34938
2814,163315
2814,22839
2814,337071
2814,344164
2814,78526
2814,440671
2814,124115
2814,16469
2814,481021
2814,104379
2815,96247
2815,180150
2815,259453
2815,172090
2815,118199
2815,306995
2815,84339
2815,94508
2815,170145
2815,435411
2816,418450
2816,306377
2816,180208
2816,328916
2816,92651
2816,341747
2816,403725
2816,224413
2816,470466
2816,70796
2817,337767
2817,264024
2817,407312
2817,319811
2817,324467
2817,293604
2817,178287
2817,346007
2817,161628
2817,384522
2818,331285
2818,485892
2818,428165
2818,232590
2818,226847
2818,192010
2818,248823
2818,386608
2818,284202
2818,218273
2819,250269
2819,12413
2819,46225
2819,100843
2819,165166
2819,273090
2819,127784
2819,447933
2819,404758
2819,354700
2820,389021
2820,95579
2820,239057
2820,305130
2820,281203
2820,259820
2820,203892
2820,348962
2820,448134
2820,378960
2821,125362
2821,195076
2821,26349
2821,182038
2821,338625
2821,204564
2821,493359
2821,38789
2821,7879
2821,205235
2822,413543
2822,214472
2822,363763
2822,41576
2822,102861
2822,162525
2822,113934
2822,447179
2822,247868
2822,84686
2823,295989
2823,198294
2823,482781
2823,476634
2823,275019
2823,238597
2823,421425
2823,212984
2823,106202
2823,435631
2824,447226
2824,263872
2824,200352
2824,338057
2824,2851
2824,435878
2824,113444
2824,417184
2824,495078
2824,7167
2825,144356
2825,99318
2825,103209
2825,318488
2825,80129
2825,440793
2825,101199
2825,119021
2825,490833
2825,492723
2826,23399
2826,355767
2826,129343
2826,179680
2826,203069
2826,251805
2826,56546
2826,202659
2826,321356
2826,94986
2827,39700
2827,371562
2827,103332
2827,278700
2827,89268
2827,449963
2827,192450
2827,206738
2827,91752
2827,481822
2828,125163
2828,247553
2828,160434
2828,260218
2828,497594
2828,155266
2828,64811
2828,89861
2828,56869
2828,377826
2829,432401
2829,268699
2829,180896
2829,315606
2829,81984
2829,30338
2829,61872
2829,190817
2829,149411
2829,429483
2830,492485
2830,68399
2830,237368
2830,60657
2830,306915
2830,456188
2830,102801
2830,255155
2830,469322
2830,149209
2831,301925
2831,29545
2831,180157
2831,490308
2831,370180
2831,112620
2831,418254
2831,153580
2831,455756
2831,9649
2832,144379
2832,190878
2832,86236
2832,328193
2832,453879
2832,10169
2832,221673
2832,380801
2832,468535
2832,339720
2833,19883
2833,318048
2833,413510
2833,424240
2833,16654
2833,363303
2833,372007
2833,359986
2833,122250
2833,272653
2834,460812
2834,123726
2834,107422
2834,94028
2834,423606
2834,265860
2834,280798
2834,134605
2834,230036
2834,453332
2835,90155
2835,478671
2835,117102
2835,77389
2835,270006
2835,386244
2835,375631
2835,304371
2835,190499
2835,30558
2836,292690
2836,406915
2836,368073
2836,287354
2836,135694
2836,127337
2836,237818
2836,120326
2836,343708
2836,388686
2837,347230
2837,254646
2837,191127
2837,194129
2837,12296
2837,166032
2837,163068
2837,62616
2837,476087
2837,75125
2838,447351
2838,385233
2838,296086
2838,164437
2838,441448
2838,141593
2838,464762
2838,220821
2838,176304
2838,58058
2839,78171
2839,74627
2839,462610
2839,114868
2839,451399
2839,433632
2839,364870
2839,114772
2839,46844
2839,413226
2840,21436
2840,208710
2840,169328
2840,96213
2840,7042
2840,69441
2840,140347
2840,5674
2840,141116
2840,400157
2841,323545
2841,32636
2841,320575
2841,137059
2841,109711
2841,479337
2841,43305
2841,268713
2841,378091
2841,238641
2842,422548
2842,42188
2842,121734
2842,489623
2842,257041
2842,73797
2842,365657
2842,264633
2842,395517
2842,182594
2843,84178
2843,54935
2843,150640
2843,348795
2843,313449
2843,153738
2843,180913
2843,151152
2843,359543
2843,194822
2844,35396
2844,414366
2844,339771
2844,78777
2844,329110
2844,74121
2844,103100
2844,146781
2844,46628
2844,95571
2845,197947
2845,332615
2845,65622
2845,33881
2845,441124
2845,96982
2845,198034
2845,339248
2845,286622
2845,312181
2846,91199
2846,474786
2846,310657
2846,83736
2846,304685
2846,488591
2846,207439
2846,210291
2846,33121
2846,224083
2847,403502
2847,328747
2847,455365
2847,265674
2847,450374
2847,458783
2847,214277
2847,298212
2847,225573
2847,103221
2848,90202
2848,27495
2848,284949
2848,16912
2848,215158
2848,131538
2848,47764
2848,31598
2848,160764
2848,302938
2849,83267
2849,401288
2849,114129
2849,479332
2849,378768
2849,442798
2849,94939
2849,382976
2849,83448
